order_id,product_id,product_name,category,quantity,price,order_date,customer_id,customer_name
5433,102,Product B,Category 1,4,20.0,2023-09-26,1222,Justin Berry
110,101,Product A,Category 1,5,10.0,2023-08-20,1724,Kevin Copeland
6035,101,Product A,Category 1,14,10.0,2023-10-17,1919,Erica Russell
2506,103,Product C,Category 2,1,30.0,2023-05-05,1727,Christopher Herrera
9683,102,Product B,Category 1,5,20.0,2023-05-14,1514,Julia Brown
1530,101,Product A,Category 1,9,10.0,2023-07-04,1787,Tiffany Walker
6027,103,Product C,Category 2,3,30.0,2023-01-22,1525,Alexandra Young
857,102,Product B,Category 1,10,20.0,2023-10-17,1920,Shannon Maldonado
662,103,Product C,Category 2,11,30.0,2023-07-06,1623,Victor Zuniga
7984,103,Product C,Category 2,15,30.0,2023-04-14,1963,Kathleen Porter
8063,101,Product A,Category 1,7,10.0,2023-07-15,1274,Morgan Mcdonald
5211,103,Product C,Category 2,6,30.0,2023-09-23,1249,Angela Perez
4897,102,Product B,Category 1,13,20.0,2023-07-27,1927,Elizabeth Barnett
8724,102,Product B,Category 1,14,20.0,2023-08-22,1934,Lorraine Deleon
5611,103,Product C,Category 2,10,30.0,2023-06-12,1447,Ashley Long
7847,102,Product B,Category 1,6,20.0,2023-08-20,1857,Jessica Oconnor
6130,101,Product A,Category 1,4,10.0,2023-10-28,1631,John Morris
7555,101,Product A,Category 1,5,10.0,2023-04-14,1459,Jacob White
8358,102,Product B,Category 1,4,20.0,2023-04-08,1968,Jeremiah Ramirez
4097,102,Product B,Category 1,15,20.0,2023-07-05,1384,Joy Kelly
3747,102,Product B,Category 1,9,20.0,2023-06-12,1295,Jeffrey Ballard
3695,101,Product A,Category 1,6,10.0,2023-06-03,1823,Nicole Galloway
5068,101,Product A,Category 1,6,10.0,2023-07-10,1249,Angela Perez
3364,101,Product A,Category 1,6,10.0,2023-09-21,1311,Dr. Jennifer Byrd
8506,101,Product A,Category 1,15,10.0,2023-08-03,1337,James Bryant
3363,101,Product A,Category 1,7,10.0,2023-06-02,1894,Jamie Mcguire
3949,101,Product A,Category 1,12,10.0,2023-01-03,1063,Dr. Donna Shelton
7370,101,Product A,Category 1,13,10.0,2023-08-30,1967,Kristina Lyons
506,102,Product B,Category 1,13,20.0,2023-12-16,1145,James Bauer
5103,102,Product B,Category 1,7,20.0,2023-12-18,1488,Connor Schultz
8904,101,Product A,Category 1,3,10.0,2023-12-17,1402,Wanda Sheppard
1250,101,Product A,Category 1,2,10.0,2023-04-22,1568,Sarah Harper
5124,103,Product C,Category 2,8,30.0,2023-09-03,1452,Heather Payne
3017,102,Product B,Category 1,4,20.0,2023-06-10,1631,John Morris
7153,101,Product A,Category 1,9,10.0,2023-07-20,1397,Shannon Molina
787,104,Product D,Category 2,10,40.0,2023-08-09,1327,James Stephens
7410,101,Product A,Category 1,13,10.0,2023-06-03,1411,Daniel Larsen
7225,104,Product D,Category 2,3,40.0,2023-03-09,1194,Michael Maldonado
6043,101,Product A,Category 1,4,10.0,2023-02-06,1596,Sharon Kramer
6400,103,Product C,Category 2,12,30.0,2023-01-12,1063,Dr. Donna Shelton
1233,102,Product B,Category 1,5,20.0,2023-10-20,1506,Summer Stevens
1529,102,Product B,Category 1,10,20.0,2023-05-07,1812,Andrew Miller
1875,104,Product D,Category 2,5,40.0,2023-01-21,1027,Destiny Moreno
2038,101,Product A,Category 1,11,10.0,2023-08-02,1745,Christy Bradford
3010,102,Product B,Category 1,1,20.0,2023-02-27,1513,Maria Barker
5556,102,Product B,Category 1,5,20.0,2023-02-13,1296,John Walker MD
1202,101,Product A,Category 1,8,10.0,2023-12-01,1409,Lynn Shields
791,102,Product B,Category 1,8,20.0,2023-05-20,1733,Diana Hopkins
6996,101,Product A,Category 1,5,10.0,2023-01-13,1574,Amy Moore
2163,104,Product D,Category 2,6,40.0,2023-04-20,1568,Sarah Harper
3600,104,Product D,Category 2,9,40.0,2023-03-02,1518,Luis Keller
5694,102,Product B,Category 1,11,20.0,2023-09-16,1758,Dr. Adam Hudson MD
9884,102,Product B,Category 1,7,20.0,2023-06-01,1928,Marissa Mendoza
9508,103,Product C,Category 2,8,30.0,2023-10-27,1995,Kevin Burns
7088,103,Product C,Category 2,9,30.0,2023-07-03,1191,Gabriella Bennett
5558,102,Product B,Category 1,14,20.0,2023-03-08,1436,Mary Howard
3450,101,Product A,Category 1,14,10.0,2023-03-16,1277,Jessica Sheppard
9639,102,Product B,Category 1,4,20.0,2023-02-22,1216,Mason Hopkins
2801,104,Product D,Category 2,6,40.0,2023-06-07,1621,Samuel Johnston
6837,101,Product A,Category 1,4,10.0,2023-02-16,1742,Michelle Hoover
9740,102,Product B,Category 1,4,20.0,2023-08-07,1400,Michelle Brewer
1635,103,Product C,Category 2,11,30.0,2023-07-04,1767,Nicholas Wolf II
1631,102,Product B,Category 1,8,20.0,2023-09-02,1670,Isaac Solis
8744,102,Product B,Category 1,9,20.0,2023-10-11,1756,Christopher Thompson
3807,101,Product A,Category 1,3,10.0,2023-05-11,1971,Mark Mccann
8430,103,Product C,Category 2,3,30.0,2023-01-01,1086,Angela Cunningham
1951,101,Product A,Category 1,14,10.0,2023-08-12,1623,Victor Zuniga
987,102,Product B,Category 1,13,20.0,2023-09-25,1039,Matthew Garza
812,102,Product B,Category 1,13,20.0,2023-12-18,1628,Diana Burns
3588,102,Product B,Category 1,12,20.0,2023-03-07,1349,Teresa Chung
9405,104,Product D,Category 2,6,40.0,2023-06-04,1661,Jamie Murphy
3228,101,Product A,Category 1,10,10.0,2023-12-22,1847,Paul Smith
5242,104,Product D,Category 2,8,40.0,2023-06-16,1332,Brittany Lester
5566,101,Product A,Category 1,6,10.0,2023-05-27,1300,Barbara Peterson
3822,103,Product C,Category 2,15,30.0,2023-11-28,1188,Adrienne Weaver
6580,104,Product D,Category 2,12,40.0,2023-01-01,1105,Kelly Gross
9656,102,Product B,Category 1,13,20.0,2023-09-01,1316,Stacey Miller
5832,101,Product A,Category 1,10,10.0,2023-04-18,1022,Linda Campbell
5129,101,Product A,Category 1,2,10.0,2023-04-02,1377,Juan Murphy
9021,101,Product A,Category 1,6,10.0,2023-02-07,1861,Matthew Orr
9123,101,Product A,Category 1,11,10.0,2023-11-18,1440,Alicia Davenport
1757,101,Product A,Category 1,12,10.0,2023-10-09,1945,Deborah Weber
8982,103,Product C,Category 2,1,30.0,2023-08-17,1506,Summer Stevens
3722,101,Product A,Category 1,9,10.0,2023-10-03,1910,Savannah Ellison
1884,103,Product C,Category 2,6,30.0,2023-12-11,1645,Scott Shaffer
3131,103,Product C,Category 2,1,30.0,2023-02-19,1250,Bruce Walsh
1883,104,Product D,Category 2,15,40.0,2023-03-09,1620,Barbara Hamilton
6464,101,Product A,Category 1,8,10.0,2023-09-15,1065,Dr. Amber Flores
8158,104,Product D,Category 2,5,40.0,2023-10-27,1180,Joshua Raymond
420,103,Product C,Category 2,11,30.0,2023-11-10,1107,Thomas Noble
776,103,Product C,Category 2,2,30.0,2023-02-10,1372,Ashley Campbell
5958,103,Product C,Category 2,4,30.0,2023-06-26,1532,Meagan Contreras
2142,102,Product B,Category 1,2,20.0,2023-05-25,1067,Barbara Coleman
4095,101,Product A,Category 1,11,10.0,2023-11-14,1526,Kari Baker
5802,101,Product A,Category 1,11,10.0,2023-11-03,1245,Michelle Hampton
2898,102,Product B,Category 1,1,20.0,2023-10-28,1329,Kristen Skinner
3766,101,Product A,Category 1,8,10.0,2023-06-23,1756,Christopher Thompson
2095,101,Product A,Category 1,8,10.0,2023-12-02,1885,Dustin Anderson
9612,103,Product C,Category 2,13,30.0,2023-07-08,1829,Jill Nunez
932,102,Product B,Category 1,14,20.0,2023-06-04,1581,Joe Beck
5650,104,Product D,Category 2,8,40.0,2023-11-07,1764,John Caldwell
2577,101,Product A,Category 1,14,10.0,2023-04-06,1011,Thomas Escobar
261,103,Product C,Category 2,7,30.0,2023-05-16,1959,Elizabeth Jefferson
4152,102,Product B,Category 1,4,20.0,2023-10-20,1357,Calvin Brock
49,104,Product D,Category 2,5,40.0,2023-05-24,1075,Erin Ortiz MD
7394,103,Product C,Category 2,9,30.0,2023-06-25,1987,Stephanie Patterson
9920,102,Product B,Category 1,5,20.0,2023-08-07,1210,Denise Anderson
3320,101,Product A,Category 1,7,10.0,2023-08-07,1334,Jennifer Burch
2233,101,Product A,Category 1,4,10.0,2023-06-04,1624,Yvette Jackson
9291,104,Product D,Category 2,1,40.0,2023-11-13,1113,Jeffery Moran
2211,103,Product C,Category 2,8,30.0,2023-03-23,1393,Debra Bennett
2394,103,Product C,Category 2,15,30.0,2023-10-09,1278,Gilbert Villanueva
990,104,Product D,Category 2,12,40.0,2023-09-26,1375,Grace Lopez
8100,102,Product B,Category 1,9,20.0,2023-06-13,1568,Sarah Harper
3642,101,Product A,Category 1,3,10.0,2023-12-15,1890,Francisco Carlson
4764,101,Product A,Category 1,15,10.0,2023-11-19,1081,Dana Kennedy
1489,101,Product A,Category 1,5,10.0,2023-06-30,1012,Lee Randolph
9991,102,Product B,Category 1,3,20.0,2023-05-05,1312,Sharon Singleton
264,102,Product B,Category 1,4,20.0,2023-11-29,1808,Abigail Williams
3621,102,Product B,Category 1,7,20.0,2023-05-02,1983,Pamela Griffin MD
729,103,Product C,Category 2,13,30.0,2023-09-18,1767,Nicholas Wolf II
4634,104,Product D,Category 2,13,40.0,2023-01-02,1305,Jennifer Gordon
760,102,Product B,Category 1,7,20.0,2023-04-27,1023,Andrea Warren
8985,102,Product B,Category 1,12,20.0,2023-09-11,1723,Courtney Lyons
6222,101,Product A,Category 1,8,10.0,2023-01-19,1770,Joseph Diaz
9137,101,Product A,Category 1,6,10.0,2023-07-20,1027,Destiny Moreno
3736,102,Product B,Category 1,5,20.0,2023-03-20,1700,Robert Barton
4964,101,Product A,Category 1,3,10.0,2023-09-07,1590,Frederick Hicks
8126,103,Product C,Category 2,7,30.0,2023-09-13,1328,Thomas Mcdonald
363,101,Product A,Category 1,4,10.0,2023-04-07,1018,Jill Schwartz
9762,101,Product A,Category 1,8,10.0,2023-07-17,1542,Christy Lynch
3946,102,Product B,Category 1,15,20.0,2023-12-28,1408,Jesus Williams
9212,101,Product A,Category 1,11,10.0,2023-06-27,1451,Ashley Silva
9666,103,Product C,Category 2,2,30.0,2023-10-24,1554,Robyn Trujillo
6689,104,Product D,Category 2,10,40.0,2023-02-16,1342,Benjamin Sutton
7373,103,Product C,Category 2,7,30.0,2023-01-08,1905,Christopher Horne
1308,102,Product B,Category 1,15,20.0,2023-07-15,1206,Sheila Perez
3457,101,Product A,Category 1,10,10.0,2023-06-18,1693,Paula Mcguire
7907,104,Product D,Category 2,9,40.0,2023-11-07,1847,Paul Smith
9435,101,Product A,Category 1,15,10.0,2023-09-12,1319,Jennifer Clark
4993,102,Product B,Category 1,3,20.0,2023-11-11,1791,Mrs. Wanda Mullins
9253,103,Product C,Category 2,6,30.0,2023-10-25,1896,Margaret Odonnell
2194,101,Product A,Category 1,7,10.0,2023-05-31,1558,Dr. Kristin Miller
170,103,Product C,Category 2,14,30.0,2023-01-25,1592,Taylor Dawson
4463,102,Product B,Category 1,1,20.0,2023-03-15,1983,Pamela Griffin MD
4406,101,Product A,Category 1,13,10.0,2023-12-14,1210,Denise Anderson
4855,101,Product A,Category 1,15,10.0,2023-05-03,1847,Paul Smith
4678,103,Product C,Category 2,7,30.0,2023-01-24,1033,Tammy Jones
5372,103,Product C,Category 2,8,30.0,2023-11-01,1818,Alice Dunn
8368,104,Product D,Category 2,7,40.0,2023-01-31,1109,Erik Roberts
9129,102,Product B,Category 1,15,20.0,2023-02-16,1426,Andrew Hill
1997,101,Product A,Category 1,11,10.0,2023-12-19,1912,Joann Brown
7034,102,Product B,Category 1,4,20.0,2023-09-16,1710,Nicole Caldwell
5170,102,Product B,Category 1,6,20.0,2023-07-20,1593,Joseph Williamson
4125,102,Product B,Category 1,10,20.0,2023-12-13,1104,Alice Anderson
2914,103,Product C,Category 2,9,30.0,2023-08-04,1834,Cynthia Moore
4074,102,Product B,Category 1,8,20.0,2023-01-20,1871,Brent Garcia
1647,102,Product B,Category 1,4,20.0,2023-11-16,1003,Katrina White
626,101,Product A,Category 1,11,10.0,2023-12-06,1661,Jamie Murphy
4558,101,Product A,Category 1,5,10.0,2023-04-17,1082,Donna Smith
759,102,Product B,Category 1,5,20.0,2023-02-03,1198,Roberta Woods
9641,104,Product D,Category 2,2,40.0,2023-10-08,1222,Justin Berry
3581,102,Product B,Category 1,8,20.0,2023-06-21,1603,Wayne Shaw
5607,102,Product B,Category 1,8,20.0,2023-04-15,1121,Frank West
9415,102,Product B,Category 1,14,20.0,2023-03-29,1223,Briana Clark
5835,102,Product B,Category 1,12,20.0,2023-06-23,1687,Ryan Archer
551,101,Product A,Category 1,1,10.0,2023-11-08,1796,Benjamin Henry
3897,101,Product A,Category 1,1,10.0,2023-07-29,1062,Matthew Donovan
2893,103,Product C,Category 2,6,30.0,2023-03-21,1512,Brian Austin
7927,104,Product D,Category 2,7,40.0,2023-04-25,1275,Terry Collins
9269,102,Product B,Category 1,15,20.0,2023-12-21,1837,Robert Larson
8782,101,Product A,Category 1,9,10.0,2023-05-04,1270,Ashley Hernandez
4960,101,Product A,Category 1,4,10.0,2023-07-25,1259,Daniel Mcmillan
497,102,Product B,Category 1,14,20.0,2023-09-01,1746,Samantha Taylor
5526,103,Product C,Category 2,4,30.0,2023-04-02,1076,Mike Barnett
288,104,Product D,Category 2,7,40.0,2023-03-20,1114,Daniel Reed
5387,101,Product A,Category 1,6,10.0,2023-02-24,1369,Carolyn Collins
1379,102,Product B,Category 1,2,20.0,2023-02-13,1806,Rose Sanchez
4549,103,Product C,Category 2,4,30.0,2023-05-01,1067,Barbara Coleman
9094,101,Product A,Category 1,6,10.0,2023-03-10,1911,Barbara Holmes
465,103,Product C,Category 2,3,30.0,2023-02-17,1460,Kelly Haynes
53,103,Product C,Category 2,14,30.0,2023-09-13,1538,Margaret Garcia
8188,101,Product A,Category 1,5,10.0,2023-03-15,1447,Ashley Long
3756,102,Product B,Category 1,11,20.0,2023-06-28,1651,Natalie Moreno
2508,103,Product C,Category 2,6,30.0,2023-07-19,1230,Brandon Marsh
1598,103,Product C,Category 2,4,30.0,2023-05-28,1955,Lindsay Woodward
5730,104,Product D,Category 2,5,40.0,2023-12-17,1481,Matthew Camacho
9842,101,Product A,Category 1,11,10.0,2023-07-07,1281,Julian Tate
6036,102,Product B,Category 1,11,20.0,2023-07-08,1153,Paul George
9511,103,Product C,Category 2,2,30.0,2023-02-25,1713,Jeffery Brown
2853,102,Product B,Category 1,5,20.0,2023-05-24,1403,Lynn Welch
2662,102,Product B,Category 1,13,20.0,2023-09-06,1780,Erin Palmer
5472,101,Product A,Category 1,6,10.0,2023-11-28,1152,Timothy Schultz
1616,103,Product C,Category 2,8,30.0,2023-09-12,1964,Christopher Gonzales
6005,103,Product C,Category 2,1,30.0,2023-09-20,1336,Michael Richard
6230,104,Product D,Category 2,13,40.0,2023-12-03,1620,Barbara Hamilton
6629,102,Product B,Category 1,14,20.0,2023-07-14,1758,Dr. Adam Hudson MD
4428,104,Product D,Category 2,7,40.0,2023-01-22,2001,Phillip Ballard
6495,104,Product D,Category 2,15,40.0,2023-03-25,1027,Destiny Moreno
9643,103,Product C,Category 2,3,30.0,2023-08-31,1437,Oscar Donaldson
7677,102,Product B,Category 1,12,20.0,2023-12-26,1493,Mary Ferguson
4279,101,Product A,Category 1,3,10.0,2023-07-03,1679,Christie Smith
4229,101,Product A,Category 1,15,10.0,2023-02-05,1044,Jasmine Huynh
3583,101,Product A,Category 1,15,10.0,2023-06-05,1561,Sean Rivera
6941,101,Product A,Category 1,6,10.0,2023-06-07,1996,Shelby Monroe
9007,104,Product D,Category 2,3,40.0,2023-05-18,1341,Craig Blake
896,103,Product C,Category 2,7,30.0,2023-11-01,1245,Michelle Hampton
4091,102,Product B,Category 1,14,20.0,2023-03-24,1024,Curtis Campbell
220,104,Product D,Category 2,3,40.0,2023-03-14,1631,John Morris
7434,104,Product D,Category 2,3,40.0,2023-06-07,1320,Cheryl Kennedy
2974,104,Product D,Category 2,9,40.0,2023-07-04,1285,Zachary Smith
4437,101,Product A,Category 1,13,10.0,2023-01-12,1859,Danielle Robinson
2170,102,Product B,Category 1,1,20.0,2023-06-22,1381,Courtney Hansen
8298,102,Product B,Category 1,7,20.0,2023-03-21,1094,Lisa Meyer
5114,102,Product B,Category 1,14,20.0,2023-02-28,1167,Joseph Mccarty
6771,101,Product A,Category 1,6,10.0,2023-04-04,1519,Tiffany Johnson
3199,104,Product D,Category 2,10,40.0,2023-07-08,1463,Tiffany Luna
4169,101,Product A,Category 1,14,10.0,2023-11-13,1662,Tracy Leach
9728,102,Product B,Category 1,2,20.0,2023-06-26,1812,Andrew Miller
480,103,Product C,Category 2,14,30.0,2023-12-26,1810,Dustin Rodriguez
294,103,Product C,Category 2,3,30.0,2023-11-22,1808,Abigail Williams
8290,104,Product D,Category 2,5,40.0,2023-01-08,1745,Christy Bradford
9803,104,Product D,Category 2,9,40.0,2023-10-15,1166,Emma Sosa
1984,101,Product A,Category 1,3,10.0,2023-12-29,1634,Ann Rush
9274,101,Product A,Category 1,6,10.0,2023-11-21,1980,Micheal Murphy
5478,104,Product D,Category 2,15,40.0,2023-12-03,1556,Anne Smith
2594,103,Product C,Category 2,13,30.0,2023-07-25,1463,Tiffany Luna
1508,103,Product C,Category 2,1,30.0,2023-01-07,1784,Sara Martin
6519,102,Product B,Category 1,9,20.0,2023-08-22,1832,Phyllis Garcia
7843,102,Product B,Category 1,1,20.0,2023-01-05,1419,Maria Wallace
2900,102,Product B,Category 1,14,20.0,2023-06-24,1739,Kristin Williams
2344,102,Product B,Category 1,13,20.0,2023-01-09,1617,Daniel Lewis
7567,103,Product C,Category 2,5,30.0,2023-09-05,1139,Katherine Evans
4586,104,Product D,Category 2,8,40.0,2023-06-27,1604,Melissa Smith
5445,102,Product B,Category 1,4,20.0,2023-11-03,1490,Robert Bishop
4577,101,Product A,Category 1,4,10.0,2023-03-01,1972,Jason Vasquez
5066,101,Product A,Category 1,1,10.0,2023-07-02,1593,Joseph Williamson
6212,104,Product D,Category 2,10,40.0,2023-04-01,1971,Mark Mccann
4308,101,Product A,Category 1,11,10.0,2023-04-24,1417,Courtney Haley
6971,101,Product A,Category 1,1,10.0,2023-09-13,1440,Alicia Davenport
2664,104,Product D,Category 2,2,40.0,2023-12-16,1570,Andre Patel
6653,102,Product B,Category 1,8,20.0,2023-04-20,1987,Stephanie Patterson
5744,102,Product B,Category 1,12,20.0,2023-06-02,1715,James Daniels
2152,101,Product A,Category 1,15,10.0,2023-07-11,1940,James Benson
7617,104,Product D,Category 2,11,40.0,2023-09-14,1325,Monica Becker
5521,101,Product A,Category 1,10,10.0,2023-06-25,1100,Sarah Evans
8082,102,Product B,Category 1,15,20.0,2023-09-08,1155,Mark Sanchez
2998,102,Product B,Category 1,14,20.0,2023-11-09,1526,Kari Baker
3749,102,Product B,Category 1,7,20.0,2023-03-14,1993,Morgan Santiago
923,101,Product A,Category 1,1,10.0,2023-06-23,1354,Tiffany Franklin
7771,102,Product B,Category 1,1,20.0,2023-01-20,1549,Timothy Rogers
1273,102,Product B,Category 1,3,20.0,2023-02-10,1340,Debra Kelly
6553,101,Product A,Category 1,1,10.0,2023-02-05,1254,Donald Brown MD
4671,101,Product A,Category 1,12,10.0,2023-08-21,1296,John Walker MD
9743,102,Product B,Category 1,12,20.0,2023-12-14,1940,James Benson
5543,102,Product B,Category 1,9,20.0,2023-08-22,1447,Ashley Long
5389,102,Product B,Category 1,15,20.0,2023-04-14,1423,George Nash
9016,102,Product B,Category 1,2,20.0,2023-05-18,1228,Terrance Novak
6637,103,Product C,Category 2,14,30.0,2023-05-26,1871,Brent Garcia
5101,101,Product A,Category 1,1,10.0,2023-11-30,1795,Devin Beck
9758,104,Product D,Category 2,8,40.0,2023-09-09,1503,Kenneth Young
5628,102,Product B,Category 1,3,20.0,2023-02-17,1520,Angela Moreno
2257,102,Product B,Category 1,1,20.0,2023-04-28,1274,Morgan Mcdonald
1305,104,Product D,Category 2,12,40.0,2023-04-08,1745,Christy Bradford
4067,102,Product B,Category 1,9,20.0,2023-09-17,1036,Elijah Parks
2456,102,Product B,Category 1,8,20.0,2023-08-08,1724,Kevin Copeland
5352,101,Product A,Category 1,6,10.0,2023-03-05,1951,Stephanie Stark
639,101,Product A,Category 1,3,10.0,2023-05-30,1225,Dustin Bird
376,104,Product D,Category 2,4,40.0,2023-01-24,1084,Andrea Hayes
6931,104,Product D,Category 2,12,40.0,2023-01-24,1144,Danielle Macias
4840,102,Product B,Category 1,3,20.0,2023-02-13,1840,Ian Perkins
5465,103,Product C,Category 2,6,30.0,2023-03-31,1895,Miranda Taylor
5929,101,Product A,Category 1,7,10.0,2023-06-01,1796,Benjamin Henry
5563,104,Product D,Category 2,5,40.0,2023-03-18,1665,Michele Sharp
1817,101,Product A,Category 1,13,10.0,2023-10-16,1685,Danielle Stewart
7812,102,Product B,Category 1,8,20.0,2023-07-29,1849,Bryan Cole
2473,103,Product C,Category 2,5,30.0,2023-04-21,1798,Joel Hill MD
6205,102,Product B,Category 1,5,20.0,2023-06-04,1391,Mario Williams
2833,104,Product D,Category 2,2,40.0,2023-05-12,1137,Joshua Hull
4797,102,Product B,Category 1,5,20.0,2023-08-14,1663,Miss Crystal Butler
8610,104,Product D,Category 2,11,40.0,2023-08-22,1582,Nicole Davis
597,102,Product B,Category 1,7,20.0,2023-09-12,1170,Deborah Wilson
7877,103,Product C,Category 2,15,30.0,2023-07-30,1464,Mercedes Allen
7089,101,Product A,Category 1,9,10.0,2023-07-04,1706,Susan Adams
1282,103,Product C,Category 2,2,30.0,2023-11-19,1997,Kimberly Banks
5722,101,Product A,Category 1,14,10.0,2023-11-04,1149,Matthew Love
4134,101,Product A,Category 1,8,10.0,2023-08-30,1169,Mark Stewart
7561,102,Product B,Category 1,7,20.0,2023-12-10,1639,James Macdonald
4484,103,Product C,Category 2,7,30.0,2023-03-16,1903,Caleb Brooks
8010,102,Product B,Category 1,13,20.0,2023-12-16,1411,Daniel Larsen
916,103,Product C,Category 2,1,30.0,2023-02-22,1533,Julie Richardson
877,101,Product A,Category 1,14,10.0,2023-01-05,1067,Barbara Coleman
4269,102,Product B,Category 1,4,20.0,2023-04-26,1724,Kevin Copeland
5240,101,Product A,Category 1,9,10.0,2023-03-09,1273,David Jackson
8189,101,Product A,Category 1,10,10.0,2023-12-28,1294,Tammy Robinson
9657,104,Product D,Category 2,12,40.0,2023-11-04,1339,Mary Mccoy MD
6939,103,Product C,Category 2,15,30.0,2023-09-25,1691,Brent Glenn
1123,101,Product A,Category 1,7,10.0,2023-09-29,1806,Rose Sanchez
4420,104,Product D,Category 2,5,40.0,2023-01-02,1107,Thomas Noble
9210,101,Product A,Category 1,8,10.0,2023-12-03,1297,Russell Gomez
4231,102,Product B,Category 1,8,20.0,2023-08-31,1518,Luis Keller
958,103,Product C,Category 2,5,30.0,2023-08-10,1415,Linda Jones
2206,101,Product A,Category 1,7,10.0,2023-07-14,1171,Craig Lyons
5509,102,Product B,Category 1,6,20.0,2023-01-28,1212,Ryan Mcfarland
7898,102,Product B,Category 1,8,20.0,2023-06-04,1021,Thomas Buckley
517,103,Product C,Category 2,4,30.0,2023-10-13,1845,Jennifer Rosales
1487,104,Product D,Category 2,7,40.0,2023-11-21,1565,Latoya Hayes
1054,103,Product C,Category 2,12,30.0,2023-12-15,1784,Sara Martin
5328,101,Product A,Category 1,13,10.0,2023-04-15,1152,Timothy Schultz
7774,103,Product C,Category 2,2,30.0,2023-02-27,1731,Stephen Francis
3082,103,Product C,Category 2,5,30.0,2023-08-24,1282,Allen Bell
1299,101,Product A,Category 1,13,10.0,2023-03-13,1985,Latoya Campbell
2867,104,Product D,Category 2,9,40.0,2023-07-22,1576,Jason Ford
1781,102,Product B,Category 1,7,20.0,2023-09-17,1760,Elizabeth Wright
201,102,Product B,Category 1,14,20.0,2023-03-21,1197,Erica Wang
130,102,Product B,Category 1,14,20.0,2023-07-16,1884,Donald Davis
6789,102,Product B,Category 1,2,20.0,2023-03-23,1516,Hannah Anderson
1591,101,Product A,Category 1,5,10.0,2023-01-16,1046,Zachary Gonzales
83,102,Product B,Category 1,15,20.0,2023-09-06,1563,Lori Wall
747,101,Product A,Category 1,6,10.0,2023-08-13,1169,Mark Stewart
6958,103,Product C,Category 2,4,30.0,2023-12-18,1026,Bailey Middleton
9629,101,Product A,Category 1,11,10.0,2023-03-23,1593,Joseph Williamson
9552,104,Product D,Category 2,5,40.0,2023-08-12,1130,Tracy Martinez
6662,101,Product A,Category 1,5,10.0,2023-11-21,1418,Gary Gonzales
6310,104,Product D,Category 2,9,40.0,2023-06-27,1707,Mr. Nicholas Harris Jr.
2969,103,Product C,Category 2,2,30.0,2023-02-10,1101,Evan Mitchell
1433,102,Product B,Category 1,5,20.0,2023-07-30,1296,John Walker MD
4007,101,Product A,Category 1,6,10.0,2023-12-15,1145,James Bauer
4568,101,Product A,Category 1,10,10.0,2023-05-29,1307,Michael Munoz
1364,102,Product B,Category 1,7,20.0,2023-01-26,1476,Mary Robinson
7805,102,Product B,Category 1,11,20.0,2023-05-08,1214,Angela Davis
8451,102,Product B,Category 1,5,20.0,2023-09-24,1372,Ashley Campbell
3942,102,Product B,Category 1,2,20.0,2023-06-01,1168,Maria Shah
6607,101,Product A,Category 1,5,10.0,2023-05-10,1539,Charles Dixon
14,104,Product D,Category 2,1,40.0,2023-06-20,1947,Nicole Hall
426,102,Product B,Category 1,15,20.0,2023-11-27,1782,Nancy Martinez
764,104,Product D,Category 2,1,40.0,2023-07-22,1700,Robert Barton
3888,104,Product D,Category 2,12,40.0,2023-12-27,1042,Jessica Gibson
8978,102,Product B,Category 1,1,20.0,2023-07-26,1809,Katherine King
8077,101,Product A,Category 1,6,10.0,2023-07-16,1186,Dr. Tammy Walker
6144,101,Product A,Category 1,1,10.0,2023-02-13,1443,Shannon Garcia
8091,103,Product C,Category 2,2,30.0,2023-03-26,1127,William Vega
5131,102,Product B,Category 1,10,20.0,2023-12-15,1414,Amanda Wilson
9218,102,Product B,Category 1,4,20.0,2023-01-14,1236,William Jones
2988,102,Product B,Category 1,15,20.0,2023-11-30,1143,Albert Perkins
6340,102,Product B,Category 1,13,20.0,2023-04-23,1559,Brian Saunders
4011,102,Product B,Category 1,13,20.0,2023-04-29,1323,Debra Hernandez
6259,104,Product D,Category 2,6,40.0,2023-06-13,1329,Kristen Skinner
4785,103,Product C,Category 2,6,30.0,2023-04-02,1375,Grace Lopez
2098,101,Product A,Category 1,4,10.0,2023-01-19,1885,Dustin Anderson
8212,103,Product C,Category 2,5,30.0,2023-10-20,1582,Nicole Davis
7457,102,Product B,Category 1,11,20.0,2023-11-17,1757,Cynthia King
5330,102,Product B,Category 1,2,20.0,2023-05-08,1196,Steven Simon
7830,102,Product B,Category 1,10,20.0,2023-12-14,1387,Gregory Phelps
3993,101,Product A,Category 1,1,10.0,2023-11-16,1986,Joseph Vance
7208,104,Product D,Category 2,5,40.0,2023-05-17,1660,Anthony Warren
9584,101,Product A,Category 1,5,10.0,2023-12-24,1256,Kayla Torres
3790,103,Product C,Category 2,7,30.0,2023-10-19,1379,Samantha West
6910,102,Product B,Category 1,4,20.0,2023-02-04,1639,James Macdonald
3912,103,Product C,Category 2,5,30.0,2023-11-13,1194,Michael Maldonado
8023,101,Product A,Category 1,10,10.0,2023-02-11,1126,Anthony Kaiser
5889,104,Product D,Category 2,11,40.0,2023-02-18,1356,Chris Kelley
5619,101,Product A,Category 1,10,10.0,2023-09-30,1729,Karen Moyer
